YEAR,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2014,Utah,Nebraska, 108
2016,Utah,Nebraska, 128
2017,Utah,Nebraska, 117
2013,Utah,Nevada, 1743
2014,Utah,Nevada, 1789
2015,Utah,Nevada, 1617
2016,Utah,Nevada, 1652
2017,Utah,Nevada, 1653
2013,Utah,New Jersey, 163
2014,Utah,New Jersey, 166
2016,Utah,New Jersey, 179
2017,Utah,New Jersey, 310
2013,Utah,New Mexico, 121
2014,Utah,New Mexico, 98
2016,Utah,New Mexico, 107
2017,Utah,New Mexico, 104
2013,Utah,New York, 880
2014,Utah,New York, 815
2016,Utah,New York, 779
2017,Utah,New York, 795
2014,Utah,North Carolina, 263
2017,Utah,North Carolina, 215
2013,Utah,North Carolina, 296
2016,Utah,North Carolina, 275
2014,Utah,North Dakota, 75
2013,Utah,North Dakota, 99
2013,Utah,Oklahoma, 291
2014,Utah,Oklahoma, 204
2016,Utah,Oklahoma, 197
2017,Utah,Oklahoma, 236
2013,Utah,Oregon, 737
2014,Utah,Oregon, 764
2015,Utah,Oregon, 690
2016,Utah,Oregon, 712
2017,Utah,Oregon, 722
2014,Utah,Pennsylvania, 267
2017,Utah,Pennsylvania, 218
2013,Utah,Pennsylvania, 220
2016,Utah,Pennsylvania, 214
2013,Utah,Tennessee, 235
2014,Utah,Tennessee, 175
2016,Utah,Tennessee, 126
2017,Utah,Tennessee, 111
2013,Utah,Texas, 1874
2014,Utah,Texas, 1688
2015,Utah,Texas, 1868
2016,Utah,Texas, 1822
2017,Utah,Texas, 1618
2013,Utah,Utah, 276
2014,Utah,Utah, 267
2015,Utah,Utah, 249
2016,Utah,Utah, 206
2017,Utah,Utah, 238
2013,Utah,Virginia, 230
2014,Utah,Virginia, 202
2016,Utah,Virginia, 204
2017,Utah,Virginia, 188
2013,Utah,Washington, 1159
2014,Utah,Washington, 1123
2016,Utah,Washington, 1211
2017,Utah,Washington, 1136
2013,Utah,Wisconsin, 16
2014,Utah,Wisconsin, 31
2016,Utah,Wisconsin, 25
2017,Utah,Wisconsin, 44
2013,Utah,Wyoming, 620
2014,Utah,Wyoming, 452
2015,Utah,Wyoming, 378
2016,Utah,Wyoming, 423
2017,Utah,Wyoming, 424
2013,Vermont,Georgia, 86
2014,Vermont,Georgia, 117
2015,Vermont,Georgia, 97
2016,Vermont,Georgia, 91
2017,Vermont,Georgia, 87
2013,Vermont,Illinois, 285
2014,Vermont,Illinois, 310
2016,Vermont,Illinois, 343
2017,Vermont,Illinois, 333
2013,Vermont,Michigan, 324
2014,Vermont,Michigan, 276
2016,Vermont,Michigan, 220
2013,Vermont,New Jersey, 582
2014,Vermont,New Jersey, 417
2016,Vermont,New Jersey, 568
2017,Vermont,New Jersey, 585
2013,Vermont,New York, 676
2014,Vermont,New York, 602
2016,Vermont,New York, 504
2017,Vermont,New York, 542
2013,Vermont,Ohio, 188
2014,Vermont,Ohio, 85
2014,Vermont,Pennsylvania, 34
2013,Vermont,Pennsylvania, 5
2013,Virginia,Arizona, 488
2014,Virginia,Arizona, 467
2015,Virginia,Arizona, 507
2016,Virginia,Arizona, 507
2017,Virginia,Arizona, 486
2013,Virginia,California, 1250
2014,Virginia,California, 1250
2016,Virginia,California, 1234
2017,Virginia,California, 1357
2013,Virginia,Colorado, 1597
2014,Virginia,Colorado, 1605
2016,Virginia,Colorado, 1519
2017,Virginia,Colorado, 1441
2014,Virginia,Connecticut, 245
2017,Virginia,Connecticut, 296
2013,Virginia,Connecticut, 191
2016,Virginia,Connecticut, 250
2013,Virginia,Florida, 3314
2014,Virginia,Florida, 3331
2015,Virginia,Florida, 3944
2016,Virginia,Florida, 4063
2017,Virginia,Florida, 3711
2013,Virginia,Georgia, 5122
2014,Virginia,Georgia, 4893
2015,Virginia,Georgia, 4892
2016,Virginia,Georgia, 4622
2017,Virginia,Georgia, 4549
2013,Virginia,Illinois, 4877
2014,Virginia,Illinois, 5017
2016,Virginia,Illinois, 4923
2017,Virginia,Illinois, 4733
2014,Virginia,Indiana, 173
2015,Virginia,Indiana, 274
2016,Virginia,Indiana, 251
2017,Virginia,Indiana, 247
2013,Virginia,Kentucky, 561
2016,Virginia,Kentucky, 371
2017,Virginia,Kentucky, 387
2013,Virginia,Louisiana, 134
2014,Virginia,Louisiana, 175
2016,Virginia,Louisiana, 202
2017,Virginia,Louisiana, 365
2015,Virginia,Maine, 97
2016,Virginia,Maine, 95
2017,Virginia,Maine, 95
2014,Virginia,Massachusetts, 3074
2017,Virginia,Massachusetts, 3514
2013,Virginia,Massachusetts, 3380
2016,Virginia,Massachusetts, 3544
2013,Virginia,Michigan, 1739
2014,Virginia,Michigan, 1653
2016,Virginia,Michigan, 1689
2017,Virginia,Michigan, 1627
2013,Virginia,Minnesota, 841
2014,Virginia,Minnesota, 849
2016,Virginia,Minnesota, 899
2017,Virginia,Minnesota, 802
2013,Virginia,Missouri, 602
2014,Virginia,Missouri, 924
2016,Virginia,Missouri, 573
2017,Virginia,Missouri, 531
2016,Virginia,Nebraska, 73
2017,Virginia,Nebraska, 97
2013,Virginia,Nevada, 235
2014,Virginia,Nevada, 197
2015,Virginia,Nevada, 196
2016,Virginia,Nevada, 202
2017,Virginia,Nevada, 217
2013,Virginia,New Jersey, 2370
2014,Virginia,New Jersey, 2221
2016,Virginia,New Jersey, 2311
2017,Virginia,New Jersey, 2691
2013,Virginia,New York, 3668
2014,Virginia,New York, 3266
2016,Virginia,New York, 2995
2017,Virginia,New York, 2252
2014,Virginia,North Carolina, 1656
2017,Virginia,North Carolina, 1352
2013,Virginia,North Carolina, 2882
2016,Virginia,North Carolina, 2394
2013,Virginia,Ohio, 393
2014,Virginia,Ohio, 494
2015,Virginia,Ohio, 675
2016,Virginia,Ohio, 675
2017,Virginia,Ohio, 703
2013,Virginia,Oregon, 127
2014,Virginia,Oregon, 141
2015,Virginia,Oregon, 128
2016,Virginia,Oregon, 138
2017,Virginia,Oregon, 146
2014,Virginia,Pennsylvania, 195
2017,Virginia,Pennsylvania, 146
2013,Virginia,Pennsylvania, 199
2016,Virginia,Pennsylvania, 161
2014,Virginia,Rhode Island, 58
2017,Virginia,Rhode Island, 159
2013,Virginia,Rhode Island, 149
2016,Virginia,Rhode Island, 153
2014,Virginia,South Carolina, 288
2017,Virginia,South Carolina, 406
2016,Virginia,South Carolina, 412
2013,Virginia,Tennessee, 1166
2014,Virginia,Tennessee, 969
2016,Virginia,Tennessee, 807
2017,Virginia,Tennessee, 834
2013,Virginia,Texas, 2938
2014,Virginia,Texas, 3212
2015,Virginia,Texas, 3244
2016,Virginia,Texas, 3002
2017,Virginia,Texas, 2810
2013,Virginia,Utah, 230
2014,Virginia,Utah, 191
2015,Virginia,Utah, 192
2016,Virginia,Utah, 185
2017,Virginia,Utah, 175
2013,Virginia,Washington, 326
2014,Virginia,Washington, 330
2016,Virginia,Washington, 321
2017,Virginia,Washington, 314
2013,Virginia,Wisconsin, 350
2014,Virginia,Wisconsin, 335
2016,Virginia,Wisconsin, 306
2017,Virginia,Wisconsin, 307
2013,Washington,Alaska, 2077
2014,Washington,Alaska, 1935
2016,Washington,Alaska, 1824
2017,Washington,Alaska, 2413
2013,Washington,Arizona, 1727
2014,Washington,Arizona, 1774
2016,Washington,Arizona, 2024
2017,Washington,Arizona, 1904
2013,Washington,California, 6256
2014,Washington,California, 7478
2016,Washington,California, 8321
2017,Washington,California, 10268
2013,Washington,Colorado, 3228
2014,Washington,Colorado, 3199
2016,Washington,Colorado, 3323
2017,Washington,Colorado, 3204
2013,Washington,Florida, 191
2014,Washington,Florida, 243
2016,Washington,Florida, 278
2017,Washington,Florida, 367
2013,Washington,Georgia, 809
2014,Washington,Georgia, 726
2016,Washington,Georgia, 723
2017,Washington,Georgia, 740
2013,Washington,Hawaii, 868
2014,Washington,Hawaii, 980
2016,Washington,Hawaii, 1107
2017,Washington,Hawaii, 1281
2016,Washington,Idaho, 425
2017,Washington,Idaho, 550
2013,Washington,Illinois, 2041
2014,Washington,Illinois, 2129
2016,Washington,Illinois, 1963
2017,Washington,Illinois, 1846
2017,Washington,Indiana, 51
2017,Washington,Kansas, 38
2013,Washington,Kentucky, 30
2014,Washington,Kentucky, 31
2016,Washington,Kentucky, 29
2017,Washington,Kentucky, 22
2014,Washington,Louisiana, 54
2016,Washington,Louisiana, 90
2017,Washington,Louisiana, 97
2013,Washington,Maryland, 98
2014,Washington,Maryland, 119
2016,Washington,Maryland, 234
2017,Washington,Maryland, 196
2014,Washington,Massachusetts, 636
2017,Washington,Massachusetts, 759
2013,Washington,Massachusetts, 508
2016,Washington,Massachusetts, 669
2013,Washington,Michigan, 408
2014,Washington,Michigan, 377
2016,Washington,Michigan, 411
2017,Washington,Michigan, 438
2013,Washington,Minnesota, 929
2014,Washington,Minnesota, 896
2016,Washington,Minnesota, 866
2017,Washington,Minnesota, 871
2013,Washington,Missouri, 290
2014,Washington,Missouri, 234
2016,Washington,Missouri, 400
2017,Washington,Missouri, 396
2016,Washington,Montana, 110
2017,Washington,Montana, 42
2013,Washington,Nebraska, 25
2014,Washington,Nebraska, 51
2016,Washington,Nebraska, 52
2017,Washington,Nebraska, 73
2013,Washington,Nevada, 1667
2014,Washington,Nevada, 1857
2016,Washington,Nevada, 1892
2017,Washington,Nevada, 2006
2013,Washington,New Jersey, 753
2014,Washington,New Jersey, 724
2016,Washington,New Jersey, 654
2017,Washington,New Jersey, 777
2013,Washington,New Mexico, 101
2014,Washington,New Mexico, 99
2016,Washington,New Mexico, 36
2017,Washington,New Mexico, 47
2013,Washington,New York, 858
2014,Washington,New York, 910
2016,Washington,New York, 868
2017,Washington,New York, 949
2014,Washington,North Carolina, 370
2017,Washington,North Carolina, 388
2013,Washington,North Carolina, 399
2016,Washington,North Carolina, 363
2013,Washington,Ohio, 27
2014,Washington,Ohio, 26
2016,Washington,Ohio, 19
2017,Washington,Ohio, 23
2016,Washington,Oklahoma, 86
2017,Washington,Oklahoma, 79
2013,Washington,Oregon, 555
2014,Washington,Oregon, 506
2016,Washington,Oregon, 634
2017,Washington,Oregon, 1349
2014,Washington,Pennsylvania, 541
2017,Washington,Pennsylvania, 455
2013,Washington,Pennsylvania, 592
2016,Washington,Pennsylvania, 504
2017,Washington,South Carolina, 47
2016,Washington,South Carolina, 30
2013,Washington,Tennessee, 52
2014,Washington,Tennessee, 31
2016,Washington,Tennessee, 156
2017,Washington,Tennessee, 105
2013,Washington,Texas, 1998
2014,Washington,Texas, 1851
2016,Washington,Texas, 2062
2017,Washington,Texas, 1968
2013,Washington,Utah, 1159
2014,Washington,Utah, 1172
2016,Washington,Utah, 1116
2017,Washington,Utah, 1273
2013,Washington,Virginia, 326
2014,Washington,Virginia, 369
2016,Washington,Virginia, 334
2017,Washington,Virginia, 337
2013,Washington,Washington, 143
2014,Washington,Washington, 255
2016,Washington,Washington, 660
2017,Washington,Washington, 935
2013,Washington,Wisconsin, 147
2014,Washington,Wisconsin, 139
2016,Washington,Wisconsin, 200
2017,Washington,Wisconsin, 196
2014,Washington,Wyoming, 4
2016,Washington,Wyoming, 13
2017,Washington,Wyoming, 12
2014,West Virginia,Georgia, 496
2017,West Virginia,Georgia, 456
2014,West Virginia,Illinois, 409
2017,West Virginia,Illinois, 307
2014,West Virginia,Michigan, 40
2014,West Virginia,Texas, 320
2017,West Virginia,Texas, 165
2013,West Virginia,Georgia, 639
2016,West Virginia,Georgia, 591
2013,West Virginia,Illinois, 367
2016,West Virginia,Illinois, 352
2013,West Virginia,Michigan, 152
2013,West Virginia,Texas, 227
2016,West Virginia,Texas, 129
2013,Wisconsin,Arizona, 546
2014,Wisconsin,Arizona, 597
2016,Wisconsin,Arizona, 496
2017,Wisconsin,Arizona, 488
2013,Wisconsin,California, 295
2014,Wisconsin,California, 337
2016,Wisconsin,California, 293
2017,Wisconsin,California, 253
2013,Wisconsin,Colorado, 1653
2014,Wisconsin,Colorado, 1732
2016,Wisconsin,Colorado, 1421
2017,Wisconsin,Colorado, 1340
2013,Wisconsin,Florida, 954
2014,Wisconsin,Florida, 947
2016,Wisconsin,Florida, 709
2017,Wisconsin,Florida, 689
2013,Wisconsin,Georgia, 1878
2014,Wisconsin,Georgia, 1743
2016,Wisconsin,Georgia, 1521
2017,Wisconsin,Georgia, 1538
2013,Wisconsin,Illinois, 4505
2014,Wisconsin,Illinois, 5206
2016,Wisconsin,Illinois, 4510
2017,Wisconsin,Illinois, 4385
2013,Wisconsin,Kentucky, 265
2014,Wisconsin,Kentucky, 243
2016,Wisconsin,Kentucky, 242
2017,Wisconsin,Kentucky, 227
2013,Wisconsin,Louisiana, 165
2014,Wisconsin,Louisiana, 83
2013,Wisconsin,Maryland, 539
2014,Wisconsin,Maryland, 497
2016,Wisconsin,Maryland, 411
2017,Wisconsin,Maryland, 423
2014,Wisconsin,Massachusetts, 316
2017,Wisconsin,Massachusetts, 238
2013,Wisconsin,Massachusetts, 395
2016,Wisconsin,Massachusetts, 313
2013,Wisconsin,Michigan, 1763
2014,Wisconsin,Michigan, 1746
2016,Wisconsin,Michigan, 1635
2017,Wisconsin,Michigan, 1663
2013,Wisconsin,Minnesota, 2254
2014,Wisconsin,Minnesota, 2131
2016,Wisconsin,Minnesota, 2063
2017,Wisconsin,Minnesota, 1923
2013,Wisconsin,Missouri, 445
2014,Wisconsin,Missouri, 442
2016,Wisconsin,Missouri, 233
2017,Wisconsin,Missouri, 275
2013,Wisconsin,Nevada, 450
2014,Wisconsin,Nevada, 470
2016,Wisconsin,Nevada, 489
2017,Wisconsin,Nevada, 507
2013,Wisconsin,New Jersey, 875
2014,Wisconsin,New Jersey, 815
2016,Wisconsin,New Jersey, 765
2017,Wisconsin,New Jersey, 845
2013,Wisconsin,New York, 464
2014,Wisconsin,New York, 451
2016,Wisconsin,New York, 268
2017,Wisconsin,New York, 307
2013,Wisconsin,North Carolina, 37
2013,Wisconsin,Ohio, 647
2014,Wisconsin,Ohio, 534
2016,Wisconsin,Ohio, 439
2017,Wisconsin,Ohio, 464
2017,Wisconsin,Pennsylvania, 27
2016,Wisconsin,Pennsylvania, 11
2013,Wisconsin,Tennessee, 64
2017,Wisconsin,Tennessee, 14
2013,Wisconsin,Texas, 1411
2014,Wisconsin,Texas, 1428
2016,Wisconsin,Texas, 1184
2017,Wisconsin,Texas, 1147
2017,Wisconsin,Utah, 16
2013,Wisconsin,Virginia, 350
2014,Wisconsin,Virginia, 309
2016,Wisconsin,Virginia, 285
2017,Wisconsin,Virginia, 264
2013,Wisconsin,Washington, 147
2014,Wisconsin,Washington, 119
2016,Wisconsin,Washington, 147
2017,Wisconsin,Washington, 188
2013,Wisconsin,Wisconsin, 1
2017,Wyoming,Arizona, 15
2013,Wyoming,California, 116
2014,Wyoming,California, 175
2016,Wyoming,California, 180
2017,Wyoming,California, 175
2013,Wyoming,Colorado, 1235
2014,Wyoming,Colorado, 1343
2016,Wyoming,Colorado, 1160
2017,Wyoming,Colorado, 1131
2013,Wyoming,Georgia, 24
2014,Wyoming,Georgia, 30
2015,Wyoming,Georgia, 20
2016,Wyoming,Georgia, 26
2017,Wyoming,Georgia, 26
2013,Wyoming,Illinois, 132
2014,Wyoming,Illinois, 138
2016,Wyoming,Illinois, 239
2017,Wyoming,Illinois, 196
2013,Wyoming,Minnesota, 16
2014,Wyoming,Minnesota, 18
2016,Wyoming,Minnesota, 23
2017,Wyoming,Minnesota, 19
2013,Wyoming,New Jersey, 29
2014,Wyoming,New Jersey, 34
2016,Wyoming,New Jersey, 37
2017,Wyoming,New Jersey, 42
2013,Wyoming,New York, 2
2014,Wyoming,New York, 4
2016,Wyoming,New York, 8
2017,Wyoming,New York, 10
2013,Wyoming,Texas, 114
2014,Wyoming,Texas, 148
2015,Wyoming,Texas, 147
2016,Wyoming,Texas, 178
2017,Wyoming,Texas, 178
2013,Wyoming,Utah, 620
2014,Wyoming,Utah, 571
2015,Wyoming,Utah, 544
2016,Wyoming,Utah, 588
2017,Wyoming,Utah, 604
2013,Wyoming,Washington, 4
2014,Wyoming,Washington, 6
2016,Wyoming,Washington, 15
2017,Wyoming,Washington, 14
